date,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2007/5/10,778900,746416,723987,712848,727749,778064,870254,940332,957544,969984,978574,1008789,1025668,1041213,1022666,1028495,1030994,1056177,1076387,1063993,1100723,1076492,983902,882629
2007/5/11,812614,760339,731154,724181,738932,790658,877044,949813,946060,983456,1020014,1051937,1062906,1055759,1052999,1066304,1072685,1086544,1110627,1077561,1075169,1047210,961134,861111
2007/5/12,793945,745900,712486,683344,683928,697526,720142,785482,827764,864431,885744,896135,895846,883517,852655,871028,889072,906576,917346,890425,902489,886922,813800,742310
2007/5/13,677118,633133,623775,605140,603790,610011,626237,686964,767945,809895,817411,814629,801392,789878,786451,783095,799867,810217,819640,827974,869191,859864,790694,706945
2007/5/14,646197,629870,626236,632729,659284,734503,865418,926402,900264,888819,889572,890884,889431,881803,899670,911251,916961,926960,933081,931312,963475,945323,854777,766328
2007/5/15,717033,694858,680817,683107,701263,761897,863066,911099,899107,906778,937038,964414,994020,994414,994124,1022826,1077061,1110437,1121179,1109006,1114131,1084407,975220,864773
2007/5/16,798440,759010,721479,697887,691551,730040,813271,869180,885447,913770,949575,982288,989682,965445,956534,924195,922084,936487,936975,920650,924218,900374,847385,764358
2007/5/17,710926,696081,687399,682399,693336,751479,817997,865907,876146,885951,895225,854670,856752,863274,865916,898071,921036,927953,927243,929639,964646,934655,856975,770565
2007/5/18,714819,688518,673361,680018,695412,751635,848642,912244,913910,916968,929362,926077,924949,922808,909714,897342,904922,914624,916215,914913,931122,914661,855641,787169
2007/5/19,738760,714612,695959,688645,701623,722570,755403,809998,848150,859178,837725,822389,814383,797991,794428,791775,793865,798296,792665,786207,809565,812873,762724,697399
2007/5/20,650910,615007,608372,601617,606609,614257,642115,691864,763379,796536,806880,811599,814559,809982,807291,816361,836629,858634,862306,879100,913047,905409,828338,747122
2007/5/21,689019,655835,644529,643615,661687,717251,817091,878945,884633,898912,908047,921857,930202,947537,954884,965599,973788,987589,976758,967602,976387,962067,865916,769790
2007/5/22,713220,685390,669488,670137,684190,743685,841833,900524,889715,901261,906676,921987,939468,930507,928531,938193,960633,1001598,1005680,996899,1016541,1001503,908033,815681
2007/5/23,753943,720841,700248,687498,709564,758376,846988,902053,900894,921191,946305,970549,989278,984948,963616,974496,994708,1047200,1042168,1020656,1032203,1008174,911644,828262
2007/5/24,765510,729815,704050,703279,717805,771229,862457,906532,899703,923124,944702,977096,1005464,1009395,999434,1022010,1043391,1054229,1074838,1064046,1066335,1072604,969744,855237
2007/5/25,791392,756802,729941,723648,729927,780166,865700,937744,960656,984794,1019813,1059808,1097274,1095667,1088698,1101062,1130942,1130201,1145294,1141557,1124772,1090494,1008206,912455
2007/5/26,828853,767885,734149,705929,701906,711331,723765,791970,875385,944233,1012059,1062042,1086425,1099270,1087785,1103130,1114780,1120981,1124032,1098366,1086697,1055996,973643,874221
2007/5/27,794887,740074,703925,685418,669313,657629,669930,725654,818324,891341,938797,976155,1039356,1059101,1053460,1069330,1057903,1035256,1024316,986665,982024,955740,888871,802733
2007/5/28,735113,698667,672035,657291,642185,629877,643930,692578,772916,868022,921188,955214,989152,986950,975440,979910,1001208,1037965,1059989,1061688,1070657,1040214,933654,828615
2007/5/29,751328,716172,693069,686340,701487,743697,844027,918321,933486,976809,1005478,1041106,1076289,1093393,1101444,1130631,1169225,1185500,1201357,1178326,1165996,1128994,1008067,893216
2007/5/30,814878,777562,752418,747392,756097,801511,891230,958296,979909,1015550,1047738,1090300,1127510,1163130,1169886,1204509,1240248,1259059,1260928,1253458,1228690,1184338,1061927,950609
2007/5/31,874697,831603,801954,787425,793466,842003,930893,992120,1046751,1102257,1159303,1216292,1264200,1288303,1275504,1288987,1305180,1287517,1255306,1244360,1251803,1211067,1094786,972639
2007/6/1,893239,843020,814899,795794,802334,849984,944663,1005465,1042324,1085719,1141656,1192493,1223033,1229614,1260434,1281723,1292677,1295264,1288688,1232746,1205009,1157549,1064032,955514
2007/6/2,863407,812882,776300,746538,740212,740170,766499,837044,924424,1000931,1077920,1127236,1165593,1169450,1165599,1166747,1158953,1153842,1123256,1073703,1047058,1023619,951939,879020
2007/6/3,805377,754155,727039,713510,697377,704183,712262,772783,837966,895272,921259,923772,917624,905423,887633,880888,887238,908383,911540,921569,938466,926767,859999,786538
2007/6/4,735178,702947,687660,684221,699852,768010,867379,932316,950589,992741,1019145,1060430,1062592,1074412,1094197,1110166,1183719,1214909,1215330,1181196,1162894,1138947,1023431,909470
2007/6/5,832901,794012,768633,754281,751617,805822,890680,962715,994825,1022826,1050339,1070276,1074943,1060677,1047739,1064014,1077989,1117728,1144875,1110490,1112990,1078039,980706,867286
2007/6/6,806242,767558,744636,737314,743934,790327,872900,926361,945360,955911,972450,997170,1004710,983549,964550,984432,1005971,1047088,1074084,1058456,1035353,1026344,932095,822938
2007/6/7,763173,729221,715107,711316,719892,767565,848673,905577,929665,952486,989877,1026568,1060416,1076338,1074541,1128676,1172322,1204460,1228374,1236676,1213211,1195135,1076453,957075
2007/6/8,887858,838713,801737,785856,786303,851698,929154,1015423,1063789,1146379,1232969,1309598,1351448,1378340,1409893,1403962,1401127,1395872,1351781,1302106,1276993,1240321,1143740,1033828
2007/6/9,943638,894265,849341,819292,810124,810593,832849,899105,979031,1003693,1058786,1093429,1128961,1155919,1176889,1190358,1204808,1206937,1201963,1138500,1082275,1054737,957193,856968
2007/6/10,766455,713806,678706,663395,659716,656902,670840,730614,811710,874209,914665,953181,976295,972075,980623,996942,1032760,1080762,1102436,1085473,1077693,1050632,965316,866154
2007/6/11,798576,753842,732171,724199,735927,782113,851161,921823,951230,944545,998575,1052799,1100216,1133956,1158023,1187235,1200189,1226618,1252755,1210658,1168220,1138635,1016602,898559
2007/6/12,825301,782544,754134,748820,759322,799819,864351,922541,970155,1012757,1055792,1121210,1155677,1172993,1168026,1187610,1190091,1188793,1201200,1122885,1089898,1053552,969727,870938
2007/6/13,811492,770245,745333,735205,734412,726614,798177,863456,883920,920294,968448,1006240,1055028,1086381,1114522,1145877,1168427,1173146,1150468,1104031,1073275,1017089,936405,857128
2007/6/14,784184,752785,743603,729447,739202,779010,853954,909954,929190,942573,944037,946540,936928,914243,902516,894423,889609,899729,926030,916414,939963,926619,816211,722866
2007/6/15,709359,698053,691339,680796,698754,740741,808802,855391,865287,888327,906240,918429,915194,904208,910039,900946,904539,914675,912848,895294,903507,912685,847981,773222
2007/6/16,722027,676459,658477,645960,647212,662994,682319,725774,791581,834146,859187,876214,895911,894446,882396,906339,945499,996299,1004067,981706,960565,943936,887238,805545
2007/6/17,729603,679676,655762,633576,631027,624174,639146,708118,802541,882809,940995,989685,1047919,1056752,1072856,1107734,1146968,1181937,1221583,1188871,1166712,1145341,1049685,941056
2007/6/18,869576,825608,798943,777973,784326,825592,901064,988812,1059848,1143828,1215366,1308968,1366702,1381571,1389191,1400247,1336260,1327316,1329751,1316755,1276026,1250171,1137322,1015708
2007/6/19,932056,879401,842525,835216,842435,879604,945262,1023675,1095473,1171316,1270176,1350636,1412259,1424489,1415808,1360953,1262198,1247270,1254543,1244748,1233107,1191080,1088840,987557
2007/6/20,910625,870302,838520,822751,825261,852261,920280,989579,1030082,1073998,1110778,1148691,1156980,1164008,1174272,1197148,1221000,1235466,1226984,1179964,1129091,1096537,997965,891683
2007/6/21,809713,759013,725383,712592,718443,748319,806495,876318,919010,963743,1013589,1064647,1107895,1119732,1126823,1163573,1188503,1186662,1173461,1158710,1117202,1072528,986186,888220
2007/6/22,820160,787153,765266,760608,760911,790849,844076,911864,951633,991052,1012421,1031305,1034257,1019767,1004393,1029745,1080488,1121519,1115846,1069233,1023906,1009664,933912,837921
2007/6/23,753148,704622,675754,659413,655462,663270,682361,734327,797176,848414,887192,897286,921640,907328,887035,907184,970344,1001150,984013,955136,917931,913130,849532,766929
2007/6/24,709053,665056,635354,627735,622409,622402,640322,699857,783378,853311,895963,919425,952374,942145,946072,965818,974718,990745,1014582,1008462,1001560,1008179,937432,859448
2007/6/25,787848,758957,741293,738396,732431,786881,852345,941706,975035,1012897,1069501,1129242,1188357,1228637,1237858,1272548,1278356,1276667,1238066,1211457,1195641,1175134,1075392,967731
2007/6/26,893971,850901,829952,796943,820290,847508,917055,997047,1062102,1140988,1231593,1303906,1352969,1375781,1391547,1401121,1413545,1413981,1409828,1390467,1354749,1309956,1196775,1064586
2007/6/27,975982,938960,897046,881322,886913,918950,980970,1074222,1140108,1220706,1294666,1345588,1379875,1430314,1461075,1460825,1418489,1370882,1366032,1316677,1319657,1285140,1180707,1071147
2007/6/28,985647,932277,899762,886634,887633,918544,972195,1066932,1121878,1188249,1250924,1324497,1345900,1323720,1312993,1343830,1377881,1353177,1339509,1316069,1291010,1231966,1130790,1028076
2007/6/29,948810,904166,865168,847318,860884,889258,951445,999882,1028605,1056426,1086459,1074539,1053669,1056079,1048209,1051929,1071052,1107946,1108747,1084810,1070718,1062785,1002840,901425
2007/6/30,841527,789551,759605,738583,728281,742182,753651,803626,883790,956070,1006298,1038330,1063317,1088073,1105183,1127399,1162977,1165567,1137853,1070695,1022441,1007385,932706,849823
2007/7/1,763059,713807,680790,660403,638331,649170,649865,702819,788315,856865,899097,928541,946660,946264,932108,948377,971364,1038843,1033457,1006516,987724,985176,907316,813731
2007/7/2,741071,706170,673782,658220,674034,705047,760612,824882,867871,899873,928683,952169,970991,963127,968929,1001218,1033022,1066958,1086369,1050929,1007627,989221,898398,778433
2007/7/3,715476,676806,661636,662204,679578,695914,724949,778780,812105,847238,883813,932881,979825,992740,968305,988534,1003907,1048375,1066935,1036781,1017719,1003136,945210,856431
2007/7/4,777287,727280,688437,662506,661475,658886,669491,696228,775905,867641,945078,998788,1038848,1043278,1039702,1046442,1055609,1061793,1052611,1018505,993100,977118,947605,891010
2007/7/5,812069,767357,738879,707844,717455,735989,804742,873938,935392,996600,1045937,1097192,1094103,1082532,1053597,1060908,1070265,1083495,1117612,1130246,1113234,1096089,1003750,904741
2007/7/6,843142,797982,766554,755818,755480,786763,838191,933236,1007508,1083144,1134329,1184549,1211695,1209773,1215814,1240053,1258364,1260065,1235630,1176074,1106338,1100806,1022988,908035
2007/7/7,836600,768217,731045,711371,690224,687403,697811,765774,878118,967117,1045110,1112959,1155961,1172224,1181436,1204700,1235556,1251607,1260059,1202077,1141935,1101032,1010396,913603
2007/7/8,817390,755897,714203,687274,679180,678334,676134,755654,864928,972799,1066593,1149423,1212570,1233100,1237807,1277657,1309844,1345820,1357843,1298344,1252269,1217862,1107862,994003
2007/7/9,902700,847201,810225,791206,792976,837225,877277,959801,1042047,1134592,1241635,1326879,1364663,1422667,1470805,1475883,1501219,1502270,1503654,1481891,1431340,1396102,1268025,1123417
2007/7/10,1037453,979320,937639,912141,913689,936591,996310,1069381,1125636,1196176,1241576,1290600,1299303,1300603,1333970,1376979,1390537,1384826,1389867,1380525,1339791,1318147,1209835,1091671
2007/7/11,1004564,955579,910225,896816,898755,891690,907097,985239,1041069,1099275,1144109,1176721,1191929,1232900,1253747,1270770,1273457,1274843,1282755,1246698,1201736,1186235,1107293,993694
2007/7/12,905079,867753,831089,802151,794789,822214,875172,937326,1001253,1045072,1089094,1130152,1174112,1193563,1170139,1200178,1217014,1240229,1254402,1207858,1156002,1136191,1044529,926908
2007/7/13,854409,805306,781014,761381,768253,812348,860637,933389,995440,1047474,1113116,1157996,1179991,1151971,1094078,1092736,1097643,1128251,1134514,1115852,1093078,1075161,1002799,900419
2007/7/14,823475,769975,734737,715321,708084,699001,711803,766267,843134,926515,994356,1054683,1099328,1119871,1125930,1161437,1180545,1204431,1201253,1161828,1126469,1114311,1029596,938154
2007/7/15,861411,799161,764515,740768,730100,721839,717373,805558,926279,1029327,1115214,1179537,1225781,1265054,1259578,1274411,1294482,1314723,1269261,1223149,1207568,1173843,1080661,981336
2007/7/16,899012,836520,759370,775495,820695,859513,923809,1010706,1083392,1165782,1248537,1309526,1362355,1370269,1361990,1369250,1378049,1386040,1371379,1311970,1261197,1238214,1124668,1014017
2007/7/17,920653,871919,837688,814068,811098,848363,903258,976705,1038587,1113711,1178035,1247976,1281952,1320774,1356875,1398609,1423903,1449696,1451131,1385717,1341363,1300282,1184069,1067799
2007/7/18,987915,926908,904936,890387,884347,922673,955956,1007927,1051737,1125463,1222136,1270360,1304435,1306544,1342271,1376610,1404111,1445560,1442351,1392298,1349422,1306475,1186828,1065943
2007/7/19,973289,917248,879240,860199,869035,898925,963185,1044578,1108046,1164519,1224435,1288638,1321035,1352218,1297709,1312742,1326454,1300942,1294090,1271992,1239606,1201370,1116881,1009470
2007/7/20,942667,896342,856199,850496,843021,871153,922942,985559,1021124,1052131,1071168,1086324,1110166,1114854,1106401,1125840,1137117,1166182,1150510,1105012,1058388,1040555,963241,867422
2007/7/21,794665,740080,713536,698566,680179,687007,684594,731516,813135,876444,918069,954719,978009,972430,966410,997405,1019683,1058414,1069767,1033906,1001778,974302,910317,819869
2007/7/22,741635,693074,668146,639134,627688,635060,633338,683225,768632,848256,906359,956750,996687,999723,988535,1006893,1032780,1056231,1083681,1058924,1033469,1011849,924254,820311
2007/7/23,750789,715670,699949,698987,709820,759526,816604,870938,904986,940336,976388,1023542,1065625,1085022,1085743,1111422,1126296,1140030,1140569,1136143,1110955,1081490,984993,885276
2007/7/24,823042,775172,752386,738358,746661,793814,836510,893375,938636,981682,1026027,1083703,1137935,1168106,1132856,1126369,1107892,1111836,1113238,1100644,1097277,1070963,986874,899654
2007/7/25,829808,786645,767085,753367,755330,793360,859094,884814,943350,980991,1027839,1073723,1121033,1137853,1137440,1155350,1170349,1212173,1208303,1179124,1168497,1150650,1053118,950299
2007/7/26,881636,842382,812943,803959,802820,841655,890630,942529,1008869,1057068,1125647,1196458,1228499,1246484,1287184,1311054,1317817,1342182,1352413,1324696,1289338,1256087,1138339,1024474
2007/7/27,940005,876196,846734,821346,833952,861256,921131,989522,1059705,1135831,1217653,1298518,1366007,1382321,1334935,1265511,1208882,1180555,1167350,1163002,1135385,1116790,1045684,947823
2007/7/28,880809,825237,793650,764770,756356,773202,783121,840243,940758,1043609,1132129,1190070,1244952,1267155,1275664,1297718,1307973,1309368,1291289,1255969,1225640,1191601,1105396,997106
2007/7/29,916625,858644,814122,795671,770776,778442,786767,824162,913586,1006833,1055007,1106898,1156785,1161921,1156065,1163199,1145155,1131436,1126221,1088309,1092548,1075874,986975,909215
2007/7/30,838059,793547,779104,771616,783169,830957,892757,947951,996042,1032357,1095961,1150966,1183743,1194058,1217061,1253869,1293109,1321928,1337419,1316816,1289812,1249183,1131219,1018947
2007/7/31,932095,873392,842066,830597,826554,860396,917639,993518,1054564,1133779,1203875,1269235,1297139,1305855,1341926,1384785,1406747,1417866,1424667,1384455,1318550,1247727,1113213,984676
2007/8/1,890579,845382,812310,792943,792972,828102,885021,967339,1034528,1128078,1223487,1309963,1341350,1368694,1408801,1446708,1447805,1444362,1482211,1443489,1385826,1327944,1191428,1061923
2007/8/2,971279,905348,859129,836382,832562,866648,920236,993268,1055064,1146405,1251317,1343602,1410642,1425258,1464319,1506822,1506187,1500866,1524765,1476144,1425158,1373831,1248490,1116120
2007/8/3,1018478,954015,915216,878784,863965,895557,944609,1020695,1096021,1158920,1259296,1365456,1439258,1419400,1427905,1431357,1423514,1422255,1396487,1357039,1320270,1278620,1169917,1048720
2007/8/4,976697,917535,868615,844369,834242,844580,856715,902194,1006931,1126834,1247236,1321282,1388446,1383653,1412619,1433826,1439213,1427087,1411016,1392221,1343508,1289855,1184760,1069657
2007/8/5,970836,903529,852938,818258,808929,805861,817252,860739,952839,1038381,1114313,1210006,1231412,1187971,1181843,1169674,1140092,1120190,1122735,1131636,1133384,1076668,1015176,935391
2007/8/6,869895,838670,829769,822112,830445,880324,956823,1023895,1084082,1150006,1245009,1317161,1335891,1395716,1430029,1455552,1473901,1496310,1489974,1445186,1452150,1411045,1280783,1160278
2007/8/7,1067711,1004629,968685,949055,942167,973007,1024062,1089378,1172713,1259800,1361167,1430712,1466765,1532221,1555901,1552854,1549973,1540485,1535661,1511849,1513151,1452349,1325978,1211451
2007/8/8,1121736,1063251,1027775,1012802,1012174,1014944,1031577,1105243,1185644,1295772,1413172,1498094,1568220,1594561,1638392,1646797,1642219,1617706,1591298,1533781,1503537,1435980,1338930,1233169
2007/8/9,1139865,1077942,1038245,1011191,1001990,1033001,1077766,1152041,1242402,1341793,1431179,1481898,1466489,1462111,1410045,1404788,1362211,1384959,1360427,1325024,1325587,1267823,1176855,1083373
2007/8/10,1005986,943518,920272,915723,919736,945441,989123,1048592,1114950,1179179,1263176,1316455,1330147,1380361,1403947,1443457,1464793,1460942,1444340,1398583,1378812,1320787,1216544,1089484
2007/8/11,997950,932757,884668,850205,833850,830342,837203,872442,939627,1010160,1060510,1104518,1135151,1129941,1148318,1177075,1199114,1220464,1238102,1182213,1137259,1091157,998247,904921
2007/8/12,830632,773128,729764,716176,703881,701978,712847,766178,869477,974573,1055871,1131293,1176850,1191114,1223732,1263185,1290511,1327454,1354668,1315304,1289379,1230481,1127713,1017313
2007/8/13,922467,856619,812655,806833,812963,843432,903904,977400,1062573,1157363,1224254,1247351,1315478,1352255,1391610,1414788,1432095,1447351,1436310,1376433,1333537,1264319,1121634,1013674
2007/8/14,929434,876220,839325,820214,815864,853412,903101,960464,1022410,1070587,1116330,1122201,1172583,1217399,1253583,1289581,1314483,1318169,1292854,1259232,1215043,1160322,1057075,955898
2007/8/15,865349,827835,800403,791176,785819,809476,869008,918118,955389,1000739,1067143,1120177,1184087,1248408,1315128,1362443,1395666,1408285,1380959,1316931,1308985,1288128,1163887,1062534
2007/8/16,991645,934916,897146,881051,878302,916550,975629,1035084,1091512,1127166,1136262,1117511,1173645,1254410,1325257,1395995,1430786,1423057,1410370,1359932,1350600,1329099,1216771,1088923
2007/8/17,1019977,963746,925567,903250,902852,933496,991592,1044751,1108926,1184848,1259971,1300618,1321868,1376260,1415518,1430308,1450204,1431173,1409994,1353781,1314595,1248433,1167419,1047666
2007/8/18,958586,888268,840786,798951,784919,778644,799098,836848,914677,971826,1002799,1016723,1012116,997551,1012827,1041307,1056064,1092702,1078271,1024230,1003962,974651,892937,816374
2007/8/19,753635,718920,694515,680446,682515,684880,696087,734112,796326,848072,895587,941285,961611,978581,998230,1025813,1019234,1039954,1052973,1055224,1069893,1019245,934678,774131
2007/8/20,726239,693780,689655,694917,716878,770446,845785,902985,942259,960868,985184,1015957,1030325,992110,996794,997417,1006220,1074804,1080003,1042613,1016320,1007182,932945,855158
2007/8/21,800971,771471,761402,759466,769008,813726,887842,934269,953182,971681,980081,1005297,1017163,1041109,1041055,1039128,1024079,1030745,1043320,1057807,1071911,1020242,945882,866881
2007/8/22,821110,789768,773028,767880,784478,822291,891195,931772,949560,967252,980969,988656,987235,993328,979391,962866,975234,983306,985008,1016690,1039429,1004430,939694,859042
2007/8/23,811826,787574,769420,766845,775437,816783,893264,935507,978765,1007146,1032057,1055670,1071047,1068812,1056415,1070091,1088743,1089109,1113246,1129363,1147850,1102070,1009990,928197
2007/8/24,874053,833209,815680,806142,808027,852792,920081,980407,1038877,1114006,1195348,1279451,1332658,1364780,1425554,1461906,1461562,1423232,1377001,1345737,1323706,1258299,1146114,1045098
2007/8/25,966826,916562,876382,860518,850516,854575,879451,939274,1038403,1150842,1259053,1359386,1422293,1449584,1489574,1494501,1361413,1315573,1296837,1241761,1216791,1161551,1074168,983213
2007/8/26,923228,864340,830075,796050,788783,786988,774019,818486,937474,1038325,1114992,1177796,1211768,1202271,1215975,1237768,1219100,1241012,1238578,1204514,1204370,1127742,1029369,926871
2007/8/27,850887,807792,781905,769738,769580,804199,897167,958196,996124,1054820,1105497,1151980,1183407,1221291,1271558,1302919,1329500,1335867,1327564,1287707,1283241,1190922,1061213,951077
2007/8/28,882915,835548,801398,796411,807281,853922,932763,977501,1016631,1070245,1124569,1189467,1242311,1273008,1262446,1281432,1297276,1302429,1299623,1289199,1294613,1217079,1087404,979166
2007/8/29,906367,861674,833647,823923,824703,870103,954980,988240,1004653,1064186,1142595,1190656,1213547,1218166,1261472,1286726,1307946,1313171,1321128,1284978,1288839,1204926,1077614,968518
2007/8/30,899171,848576,823742,812084,807999,853665,946263,982937,1007976,1054301,1114528,1181869,1238174,1283627,1271392,1302945,1327057,1314353,1273453,1278300,1293169,1204644,1095538,985481
2007/8/31,908186,859124,826889,814926,814781,861338,944836,990199,1035903,1088584,1118669,1179044,1229195,1251749,1241552,1251101,1254091,1233744,1201015,1165448,1147428,1090126,1006638,910289
2007/9/1,832929,778358,743557,723662,709614,712586,721216,752560,827897,891742,931863,948467,975892,993197,1020570,1050280,1068174,1071621,1045693,984064,974976,908752,835295,755606
2007/9/2,702457,659030,634691,626983,629071,635932,655229,672939,763100,830577,877518,911361,954666,988144,1012203,1032623,1055132,1065856,1029454,983849,981045,926502,845375,769278
2007/9/3,719199,672968,656864,649986,629288,634523,664369,689517,768107,861253,932397,1001755,1055404,1098693,1143363,1173566,1206560,1217560,1188665,1143742,1152219,1057288,944114,829560
2007/9/4,765865,728697,703817,691095,712769,757072,873115,932505,978766,1032670,1106856,1170496,1229930,1255379,1265986,1280582,1310731,1318733,1329385,1302299,1272534,1170290,1039417,931485
2007/9/5,864350,819403,778256,762245,755638,765977,843637,885867,908280,949745,1021922,1093230,1162500,1227775,1269308,1299854,1322140,1325396,1307771,1274028,1299289,1207212,1083258,976247
2007/9/6,902273,857713,832059,820245,820874,867338,958394,1010681,1036181,1081976,1150701,1201331,1240736,1301910,1361950,1386232,1400227,1372326,1382325,1376216,1367191,1275799,1149767,1042937
2007/9/7,949952,896012,880121,855133,855531,899992,998094,1043548,1075092,1133393,1194313,1263434,1333639,1352864,1387941,1408945,1412357,1395402,1368378,1344513,1330482,1253473,1162488,1050640
2007/9/8,944411,878251,844341,818136,805503,806441,832901,869775,957077,1029383,1102502,1185452,1266717,1325478,1321712,1317005,1322696,1310660,1296578,1258898,1217427,1149039,1050034,946693
2007/9/9,874074,811216,769534,745260,732180,720425,742134,776028,850623,959260,1046590,1121775,1188475,1219100,1226428,1246827,1235320,1244972,1243023,1250190,1247831,1154886,1050572,947530
2007/9/10,882364,835677,819407,799126,793098,836150,949706,1004215,1045813,1078720,1144298,1202724,1235959,1287038,1342332,1331636,1327073,1314277,1319348,1348269,1300758,1214620,1100739,1002583
2007/9/11,935172,896992,871515,862263,879384,927945,1033618,1084809,1101583,1117164,1120917,1083270,1081198,1081250,1069768,1067212,1107228,1138888,1135625,1142078,1150567,1084457,993386,892221
2007/9/12,855795,804345,781913,762767,756767,793326,890908,922468,924269,954965,985268,999378,1030633,1069570,1103591,1127500,1152981,1153374,1122119,1096527,1082281,1005249,899324,812481
2007/9/13,757706,726893,703281,699972,712105,760217,858390,881190,889373,907626,929783,970049,996853,1041576,1062190,1086016,1096006,1092580,1083213,1098298,1099782,1031007,933984,849243
2007/9/14,772663,741804,716694,713819,720161,777715,872214,926253,931984,960649,998217,1002777,1009527,1004009,999960,996812,992420,981062,997030,1010056,989883,947859,885204,805016
2007/9/15,752030,710878,691811,684989,674856,690502,717666,759074,826691,858582,884656,876485,876894,869004,872179,865113,871197,869316,849812,859396,859231,813970,762937,694779
2007/9/16,641138,617253,603544,593830,595555,606856,621929,671039,745352,781177,794525,788706,794757,795370,797848,810553,815515,829537,835927,878564,893782,839834,768386,707287
2007/9/17,658975,645957,640493,643092,667552,729424,841354,890168,885689,890258,900009,895170,908624,916286,915173,910694,923958,943340,951130,980796,984883,912966,842593,763943
2007/9/18,722698,695978,688183,688630,702537,765509,870883,917829,896657,898679,893213,895975,895639,907641,909418,917939,924359,939408,936978,958883,964153,899418,809626,742653
2007/9/19,697184,675207,663819,669686,694379,753046,865821,893175,877435,886542,896892,908716,923088,934157,945261,971099,999526,1021197,1021116,1035260,1029411,960490,859939,780501
2007/9/20,727532,701037,688776,685318,689444,742965,854979,890724,885527,899126,913521,913121,941667,963921,1008638,1030403,1038386,1042663,1045391,1062362,1061352,993630,901704,821541
2007/9/21,753332,715049,698589,685267,669620,692515,794411,837206,848100,870476,905955,936576,972997,1016958,1080409,1101741,1113417,1112063,1082121,1074623,1061529,1008032,937735,858008
2007/9/22,776996,717552,688145,699499,693687,719218,754225,804384,873427,936210,1001612,1037183,1076600,1109055,1144874,1173542,1201071,1198789,1156362,1140233,1109037,1038621,946312,852846
2007/9/23,785929,753025,710781,695979,682058,684631,708543,745696,831149,911639,963137,986666,1025047,1059409,1074877,1096700,1109499,1102410,1055583,1041878,1023103,944477,845849,764542
2007/9/24,705601,655300,644474,643080,661579,687428,782198,843976,895327,925015,958825,991289,1014233,1001869,1038571,1075211,1114194,1124887,1129991,1146931,1122620,1024675,909981,834478
2007/9/25,792241,750011,734933,742464,767373,817470,922370,950231,955501,1002498,1045648,1104213,1163778,1215300,1267335,1312116,1446281,1451874,1420052,1433169,1379322,1285032,1173222,1066520
2007/9/26,994175,952057,935477,923207,911831,960911,1086194,1120940,1146827,1166025,1236907,1331494,1404218,1445789,1482322,1481002,1471846,1416511,1387518,1403463,1374613,1303240,1179117,1073757
2007/9/27,993170,955508,923562,908751,928828,978880,1103281,1144911,1148476,1201876,1242162,1263183,1300417,1311769,1348227,1348051,1364800,1309818,1270948,1272193,1237754,1157072,1082639,984007
2007/9/28,898696,882831,848600,840619,850813,886867,1018254,1015565,1029242,1040979,1106116,1159879,1173248,1173920,1153073,1148901,1144866,1118904,1133340,1151931,1129736,1081330,1009881,945660
2007/9/29,876341,840901,812216,776615,766890,778201,806782,843010,921388,987203,1007694,1010811,1028380,1033902,1047423,1087134,1109028,1093765,1069686,1061753,990233,925518,859250,769641
2007/9/30,719524,690056,671917,672916,706616,720512,749746,823112,912004,981914,1028566,1025526,1055936,1040542,1029839,1065511,1096011,1108302,1101014,1101967,1049394,974963,878676,766495
2007/10/1,592048,570040,564360,558342,551650,628566,751802,812274,813786,819831,862569,872591,885154,893248,897493,911143,917991,933395,909397,973345,948964,880112,801758,732465
2007/10/2,667431,630924,618825,618111,636427,676132,780392,861212,850611,848683,867020,898048,909376,924409,934837,951396,972096,965609,943802,959708,965556,904723,821448,735493
2007/10/3,681369,663475,642516,634173,647606,698407,813485,858503,856070,871129,909256,950660,971580,1022525,1053535,1071923,1094309,1106195,1062645,1097947,1057935,986340,892775,776983
2007/10/4,733748,697948,660068,658632,665160,701822,817634,869022,873249,912930,929037,1026628,1047288,1109311,1132665,1143786,1153787,1174472,1137690,1168025,1117539,1044757,935812,838537
2007/10/5,757441,724055,693531,679264,677345,725545,847758,895848,893073,935496,965461,1008193,1031228,1047318,1074110,1078568,1094570,1070990,1034517,1054352,1005597,950068,888329,779558
2007/10/6,701011,666955,629583,615501,613573,633612,659293,697331,783628,830869,849269,911614,940412,985734,1002005,1043445,1059627,1074155,1020105,1016019,985488,905088,809263,750812
2007/10/7,711498,680082,650976,616306,590025,591942,626279,667679,771039,840069,891536,950684,1022929,1068308,1089803,1105659,1118761,1128236,1083037,1097051,1061156,975844,882581,784628
2007/10/8,720280,687062,663700,658203,657147,703452,825563,878970,907825,962671,1006564,1080845,1136951,1226773,1301594,1295281,1330062,1275009,1243603,1276387,1230654,1160111,1043753,916938
2007/10/9,837445,788712,767872,755672,763901,802219,934396,967194,974626,981968,1044476,1112570,1181771,1256227,1227749,1262158,1243456,1218575,1208169,1208508,1185069,1095602,970983,867246
2007/10/10,829618,773916,741583,724821,724908,770439,863249,927832,917821,934363,969666,1015561,1027015,1009724,1032501,1050135,1054367,1046967,1032892,1082103,1045260,985505,884031,774609
